person_id,year,age,state,income,state_name
7,2030,35,1,60008.3046875,employed
7,2031,36,0,0.0,inactive
7,2032,37,0,0.0,inactive
7,2033,38,0,0.0,inactive
7,2034,39,0,0.0,inactive
7,2035,40,0,0.0,inactive
7,2036,41,0,0.0,inactive
7,2037,42,0,0.0,inactive
7,2038,43,0,0.0,inactive
7,2039,44,2,0.0,retired
7,2040,45,2,0.0,retired
7,2041,46,1,61491.96875,employed
7,2042,47,1,75911.0859375,employed
7,2043,48,1,35461.70703125,employed
7,2044,49,1,97820.515625,employed
7,2045,50,1,61485.9296875,employed
7,2046,51,2,0.0,retired
7,2047,52,2,0.0,retired
7,2048,53,2,0.0,retired
7,2049,54,2,0.0,retired
7,2050,55,2,0.0,retired
7,2051,56,2,0.0,retired
7,2052,57,2,0.0,retired
7,2053,58,2,0.0,retired
7,2054,59,2,0.0,retired
7,2055,60,2,0.0,retired
7,2056,61,2,0.0,retired
7,2057,62,2,0.0,retired
7,2058,63,2,0.0,retired
7,2059,64,2,0.0,retired
7,2060,65,2,0.0,retired
7,2061,66,2,0.0,retired
7,2062,67,2,0.0,retired
7,2063,68,2,0.0,retired
7,2064,69,2,0.0,retired
7,2065,70,2,0.0,retired
7,2066,71,2,0.0,retired
7,2067,72,2,0.0,retired
7,2068,73,2,0.0,retired
7,2069,74,2,0.0,retired
7,2070,75,2,0.0,retired
7,2071,76,2,0.0,retired
7,2072,77,2,0.0,retired
7,2073,78,2,0.0,retired
7,2074,79,2,0.0,retired
7,2075,80,2,0.0,retired
7,2076,81,2,0.0,retired
7,2077,82,2,0.0,retired
7,2078,83,2,0.0,retired
7,2079,84,2,0.0,retired
7,2080,85,2,0.0,retired
7,2081,86,3,0.0,deceased
8,2020,25,1,152078.734375,employed
8,2021,26,0,0.0,inactive
8,2022,27,1,104142.8984375,employed
8,2023,28,1,43735.35546875,employed
8,2024,29,1,37708.8125,employed
8,2025,30,1,68202.1171875,employed
8,2026,31,1,27373.2734375,employed
8,2027,32,1,23328.05859375,employed
8,2028,33,1,47105.37109375,employed
8,2029,34,1,94038.171875,employed
8,2030,35,1,102896.9140625,employed
8,2031,36,1,64546.1796875,employed
8,2032,37,1,42561.390625,employed
8,2033,38,1,48122.9375,employed
8,2034,39,1,43189.15234375,employed
8,2035,40,0,0.0,inactive
8,2036,41,0,0.0,inactive
8,2037,42,0,0.0,inactive
8,2038,43,0,0.0,inactive
8,2039,44,0,0.0,inactive
8,2040,45,1,59224.6328125,employed
8,2041,46,1,63898.5546875,employed
8,2042,47,1,113375.34375,employed
8,2043,48,1,62482.25,employed
8,2044,49,1,69080.9921875,employed
8,2045,50,1,55619.5234375,employed
8,2046,51,0,0.0,inactive
8,2047,52,0,0.0,inactive
8,2048,53,0,0.0,inactive
8,2049,54,2,0.0,retired
8,2050,55,2,0.0,retired
8,2051,56,2,0.0,retired
8,2052,57,2,0.0,retired
8,2053,58,2,0.0,retired
8,2054,59,2,0.0,retired
8,2055,60,2,0.0,retired
8,2056,61,2,0.0,retired
8,2057,62,2,0.0,retired
8,2058,63,2,0.0,retired
8,2059,64,2,0.0,retired
8,2060,65,2,0.0,retired
8,2061,66,2,0.0,retired
8,2062,67,2,0.0,retired
8,2063,68,2,0.0,retired
8,2064,69,2,0.0,retired
8,2065,70,2,0.0,retired
8,2066,71,2,0.0,retired
8,2067,72,2,0.0,retired
8,2068,73,2,0.0,retired
8,2069,74,2,0.0,retired
8,2070,75,0,0.0,inactive
8,2071,76,1,204592.59375,employed
8,2072,77,1,107577.3203125,employed
8,2073,78,1,142757.03125,employed
8,2074,79,1,169499.546875,employed
8,2075,80,1,272451.25,employed
8,2076,81,1,219883.625,employed
8,2077,82,1,96149.21875,employed
8,2078,83,1,209488.71875,employed
8,2079,84,1,202091.625,employed
8,2080,85,1,121204.390625,employed
8,2081,86,1,318583.34375,employed
8,2082,87,1,83111.234375,employed
8,2083,88,1,455190.375,employed
8,2084,89,1,294388.375,employed
8,2085,90,1,104263.2421875,employed
8,2086,91,1,209365.890625,employed
8,2087,92,1,328207.625,employed
8,2088,93,1,301567.96875,employed
8,2089,94,1,198697.5625,employed
8,2090,95,1,337285.9375,employed
9,2020,25,2,0.0,retired
9,2021,26,2,0.0,retired
9,2022,27,2,0.0,retired
9,2023,28,2,0.0,retired
9,2024,29,2,0.0,retired
9,2025,30,2,0.0,retired
9,2026,31,2,0.0,retired
9,2027,32,2,0.0,retired
9,2028,33,2,0.0,retired
9,2029,34,2,0.0,retired
9,2030,35,2,0.0,retired
9,2031,36,2,0.0,retired
9,2032,37,2,0.0,retired
9,2033,38,3,0.0,deceased
10,2020,25,1,37052.3203125,employed
10,2021,26,1,96985.703125,employed
10,2022,27,1,74289.078125,employed
10,2023,28,1,42335.90625,employed
10,2024,29,1,76517.7734375,employed
10,2025,30,1,53245.546875,employed
10,2026,31,1,51865.9921875,employed
10,2027,32,1,113878.796875,employed
10,2028,33,2,0.0,retired
10,2029,34,2,0.0,retired
10,2030,35,2,0.0,retired
10,2031,36,2,0.0,retired
10,2032,37,2,0.0,retired
10,2033,38,2,0.0,retired
10,2034,39,2,0.0,retired
10,2035,40,2,0.0,retired
10,2036,41,2,0.0,retired
10,2037,42,2,0.0,retired
10,2038,43,2,0.0,retired
10,2039,44,2,0.0,retired
10,2040,45,2,0.0,retired
10,2041,46,2,0.0,retired
10,2042,47,2,0.0,retired
10,2043,48,2,0.0,retired
10,2044,49,2,0.0,retired
10,2045,50,2,0.0,retired
10,2046,51,2,0.0,retired
10,2047,52,2,0.0,retired
10,2048,53,2,0.0,retired
10,2049,54,2,0.0,retired
10,2050,55,2,0.0,retired
10,2051,56,2,0.0,retired
10,2052,57,2,0.0,retired
10,2053,58,2,0.0,retired
10,2054,59,2,0.0,retired
10,2055,60,2,0.0,retired
10,2056,61,2,0.0,retired
10,2057,62,2,0.0,retired
10,2058,63,2,0.0,retired
10,2059,64,2,0.0,retired
10,2060,65,2,0.0,retired
10,2061,66,2,0.0,retired
10,2062,67,2,0.0,retired
10,2063,68,2,0.0,retired
10,2064,69,2,0.0,retired
10,2065,70,2,0.0,retired
10,2066,71,2,0.0,retired
10,2067,72,2,0.0,retired
10,2068,73,2,0.0,retired
10,2069,74,2,0.0,retired
10,2070,75,2,0.0,retired
10,2071,76,2,0.0,retired
10,2072,77,2,0.0,retired
10,2073,78,2,0.0,retired
10,2074,79,2,0.0,retired
10,2075,80,2,0.0,retired
10,2076,81,2,0.0,retired
10,2077,82,3,0.0,deceased
11,2020,25,1,20023.009765625,employed
11,2021,26,1,35226.19921875,employed
11,2022,27,1,57456.9765625,employed
11,2023,28,1,31998.111328125,employed
11,2024,29,1,80760.3203125,employed
11,2025,30,1,55758.03125,employed
11,2026,31,1,40325.45703125,employed
11,2027,32,1,54987.4765625,employed
11,2028,33,1,33591.4765625,employed
11,2029,34,1,55082.89453125,employed
11,2030,35,1,39959.55078125,employed
11,2031,36,0,0.0,inactive
11,2032,37,0,0.0,inactive
11,2033,38,1,108918.40625,employed
11,2034,39,1,15319.00390625,employed
11,2035,40,1,145161.75,employed
11,2036,41,1,39096.62890625,employed
11,2037,42,1,61804.74609375,employed
11,2038,43,1,41299.3515625,employed
11,2039,44,1,66210.0078125,employed
11,2040,45,1,62436.625,employed
11,2041,46,1,48463.703125,employed
11,2042,47,1,161597.296875,employed
11,2043,48,1,78119.578125,employed
11,2044,49,1,76277.2734375,employed
11,2045,50,1,106682.546875,employed
11,2046,51,1,70115.6796875,employed
11,2047,52,1,51549.3125,employed
11,2048,53,1,196002.46875,employed
11,2049,54,1,139125.9375,employed
11,2050,55,1,88966.5859375,employed
11,2051,56,1,112069.3359375,employed
11,2052,57,1,135580.890625,employed
11,2053,58,1,138519.59375,employed
11,2054,59,1,103563.5,employed
11,2055,60,1,75518.5703125,employed
11,2056,61,1,285156.90625,employed
11,2057,62,2,0.0,retired
11,2058,63,2,0.0,retired
11,2059,64,3,0.0,deceased
12,2020,25,1,37063.20703125,employed
12,2021,26,1,34979.17578125,employed
12,2022,27,1,21574.88671875,employed
12,2023,28,1,54605.8359375,employed
12,2024,29,1,32238.005859375,employed
12,2025,30,1,84932.3515625,employed
12,2026,31,1,100403.8984375,employed
12,2027,32,1,60352.375,employed
12,2028,33,1,78318.453125,employed
12,2029,34,0,0.0,inactive
12,2030,35,0,0.0,inactive
12,2031,36,0,0.0,inactive
12,2032,37,0,0.0,inactive
12,2033,38,0,0.0,inactive
12,2034,39,0,0.0,inactive
12,2035,40,0,0.0,inactive
12,2036,41,1,36212.71875,employed
12,2037,42,1,24330.71875,employed
12,2038,43,1,43353.640625,employed
12,2039,44,1,149993.515625,employed
12,2040,45,1,88635.1171875,employed
12,2041,46,1,77625.34375,employed
12,2042,47,1,187798.8125,employed
12,2043,48,1,135046.0,employed
12,2044,49,1,70903.765625,employed
12,2045,50,1,137348.0625,employed
12,2046,51,1,162538.25,employed
12,2047,52,1,37258.37109375,employed
12,2048,53,1,87025.265625,employed
12,2049,54,1,54540.2578125,employed
12,2050,55,3,0.0,deceased
13,2020,25,1,50988.74609375,employed
13,2021,26,0,0.0,inactive
13,2022,27,0,0.0,inactive
13,2023,28,0,0.0,inactive
13,2024,29,0,0.0,inactive
13,2025,30,1,95223.640625,employed
13,2026,31,1,44238.36328125,employed
13,2027,32,1,195253.21875,employed
13,2028,33,1,42672.75390625,employed
13,2029,34,1,63003.421875,employed
13,2030,35,1,64193.4453125,employed
13,2031,36,1,80963.984375,employed
13,2032,37,1,50059.02734375,employed
13,2033,38,1,131637.78125,employed
13,2034,39,1,58272.41796875,employed
13,2035,40,1,76362.28125,employed
13,2036,41,1,31877.740234375,employed
13,2037,42,1,81076.1015625,employed
13,2038,43,1,73389.2109375,employed
13,2039,44,1,41318.61328125,employed
13,2040,45,1,95542.375,employed
13,2041,46,1,33822.24609375,employed
13,2042,47,1,74508.53125,employed
13,2043,48,3,0.0,deceased
14,2020,25,1,53512.0390625,employed
14,2021,26,1,97028.4453125,employed
14,2022,27,1,40262.51171875,employed
14,2023,28,2,0.0,retired
14,2024,29,2,0.0,retired
14,2025,30,2,0.0,retired
14,2026,31,2,0.0,retired
14,2027,32,2,0.0,retired
14,2028,33,2,0.0,retired
14,2029,34,2,0.0,retired
14,2030,35,2,0.0,retired
14,2031,36,2,0.0,retired
14,2032,37,2,0.0,retired
14,2033,38,2,0.0,retired
14,2034,39,2,0.0,retired
14,2035,40,2,0.0,retired
14,2036,41,2,0.0,retired
14,2037,42,2,0.0,retired
14,2038,43,2,0.0,retired
14,2039,44,2,0.0,retired
14,2040,45,2,0.0,retired
14,2041,46,2,0.0,retired
14,2042,47,2,0.0,retired
14,2043,48,2,0.0,retired
14,2044,49,1,71551.59375,employed
14,2045,50,1,246879.234375,employed
14,2046,51,1,92838.328125,employed
14,2047,52,1,66226.8046875,employed
14,2048,53,1,139486.109375,employed
14,2049,54,1,55805.00390625,employed
14,2050,55,1,86110.8671875,employed
14,2051,56,1,213054.5,employed
14,2052,57,1,96800.53125,employed
14,2053,58,1,203927.75,employed
14,2054,59,1,96606.3046875,employed
14,2055,60,1,106892.234375,employed
14,2056,61,1,183309.0625,employed
14,2057,62,1,148920.109375,employed
14,2058,63,1,54282.984375,employed
14,2059,64,1,138047.203125,employed
14,2060,65,0,0.0,inactive
14,2061,66,0,0.0,inactive
14,2062,67,3,0.0,deceased
15,2020,25,1,35906.17578125,employed
15,2021,26,1,38721.11328125,employed
15,2022,27,1,112074.25,employed
15,2023,28,1,82907.234375,employed
15,2024,29,1,198471.0625,employed
15,2025,30,1,77282.1640625,employed
15,2026,31,1,53821.1171875,employed
15,2027,32,1,77574.796875,employed
15,2028,33,1,101013.96875,employed
15,2029,34,1,107672.8828125,employed
15,2030,35,1,81389.6953125,employed
15,2031,36,1,76822.2421875,employed
15,2032,37,1,56528.98046875,employed
15,2033,38,1,40406.3359375,employed
15,2034,39,1,102949.8203125,employed
15,2035,40,1,236606.8125,employed
15,2036,41,1,193843.53125,employed
15,2037,42,1,71605.65625,employed
15,2038,43,1,41213.6953125,employed
15,2039,44,1,63261.95703125,employed
15,2040,45,1,105109.25,employed
15,2041,46,1,186019.15625,employed
15,2042,47,1,68249.2265625,employed
15,2043,48,1,114978.03125,employed
15,2044,49,1,92933.734375,employed
15,2045,50,1,88763.8671875,employed
15,2046,51,1,156269.1875,employed
15,2047,52,1,143905.640625,employed
15,2048,53,1,43220.5078125,employed
15,2049,54,1,161600.21875,employed
15,2050,55,0,0.0,inactive
15,2051,56,0,0.0,inactive
15,2052,57,0,0.0,inactive
15,2053,58,0,0.0,inactive
15,2054,59,0,0.0,inactive
15,2055,60,1,162997.890625,employed
15,2056,61,1,129057.828125,employed
15,2057,62,1,187266.375,employed
15,2058,63,1,148406.875,employed
15,2059,64,1,55001.1640625,employed
15,2060,65,0,0.0,inactive
15,2061,66,0,0.0,inactive
15,2062,67,0,0.0,inactive
15,2063,68,0,0.0,inactive
15,2064,69,0,0.0,inactive
15,2065,70,1,239001.0,employed
15,2066,71,1,135504.75,employed
15,2067,72,1,397782.0625,employed
15,2068,73,0,0.0,inactive
15,2069,74,1,96728.640625,employed
15,2070,75,1,210683.03125,employed
15,2071,76,1,213877.96875,employed
15,2072,77,2,0.0,retired
15,2073,78,2,0.0,retired
15,2074,79,2,0.0,retired
15,2075,80,1,158335.609375,employed
15,2076,81,1,249841.3125,employed
15,2077,82,3,0.0,deceased
16,2020,25,0,0.0,inactive
16,2021,26,0,0.0,inactive
16,2022,27,0,0.0,inactive
16,2023,28,0,0.0,inactive
16,2024,29,2,0.0,retired
16,2025,30,2,0.0,retired
16,2026,31,2,0.0,retired
16,2027,32,2,0.0,retired
16,2028,33,2,0.0,retired
16,2029,34,2,0.0,retired
16,2030,35,2,0.0,retired
16,2031,36,3,0.0,deceased
17,2020,25,1,39822.86328125,employed
17,2021,26,1,65834.7421875,employed
17,2022,27,1,47283.6484375,employed
17,2023,28,1,21666.4765625,employed
17,2024,29,1,82712.9609375,employed
17,2025,30,1,35287.05859375,employed
17,2026,31,1,52771.81640625,employed
17,2027,32,1,65589.3359375,employed
17,2028,33,1,72387.703125,employed
17,2029,34,1,140613.765625,employed
17,2030,35,1,37414.61328125,employed
17,2031,36,1,77791.125,employed
17,2032,37,1,97644.90625,employed
17,2033,38,1,37166.953125,employed
17,2034,39,1,143442.109375,employed
17,2035,40,1,71221.1328125,employed
17,2036,41,1,44949.9765625,employed
17,2037,42,1,53172.12109375,employed
17,2038,43,1,49322.0078125,employed
17,2039,44,1,64959.55078125,employed
17,2040,45,1,65541.9375,employed
17,2041,46,1,108221.375,employed
17,2042,47,1,98655.1640625,employed
17,2043,48,1,89029.0546875,employed
17,2044,49,1,63540.26953125,employed
17,2045,50,1,72199.8984375,employed
17,2046,51,1,121407.0703125,employed
17,2047,52,1,37073.17578125,employed
17,2048,53,0,0.0,inactive
17,2049,54,1,55257.99609375,employed
17,2050,55,1,65168.1015625,employed
17,2051,56,1,68496.484375,employed
17,2052,57,1,167290.765625,employed
17,2053,58,2,0.0,retired
17,2054,59,2,0.0,retired
17,2055,60,2,0.0,retired
17,2056,61,2,0.0,retired
17,2057,62,2,0.0,retired
17,2058,63,2,0.0,retired
17,2059,64,2,0.0,retired
17,2060,65,2,0.0,retired
17,2061,66,2,0.0,retired
17,2062,67,2,0.0,retired
17,2063,68,2,0.0,retired
17,2064,69,2,0.0,retired
17,2065,70,2,0.0,retired
17,2066,71,2,0.0,retired
17,2067,72,2,0.0,retired
17,2068,73,2,0.0,retired
17,2069,74,2,0.0,retired
17,2070,75,2,0.0,retired
17,2071,76,2,0.0,retired
17,2072,77,2,0.0,retired
17,2073,78,2,0.0,retired
17,2074,79,2,0.0,retired
17,2075,80,2,0.0,retired
17,2076,81,2,0.0,retired
17,2077,82,2,0.0,retired
17,2078,83,2,0.0,retired
17,2079,84,2,0.0,retired
17,2080,85,2,0.0,retired
17,2081,86,2,0.0,retired
17,2082,87,2,0.0,retired
17,2083,88,2,0.0,retired
17,2084,89,2,0.0,retired
17,2085,90,2,0.0,retired
17,2086,91,2,0.0,retired
17,2087,92,2,0.0,retired
17,2088,93,2,0.0,retired
17,2089,94,2,0.0,retired
17,2090,95,2,0.0,retired
18,2020,25,0,0.0,inactive
18,2021,26,0,0.0,inactive
18,2022,27,1,38082.46484375,employed
18,2023,28,1,87605.828125,employed
18,2024,29,1,41027.265625,employed
18,2025,30,0,0.0,inactive
18,2026,31,0,0.0,inactive
18,2027,32,0,0.0,inactive
18,2028,33,1,60757.6015625,employed
18,2029,34,0,0.0,inactive
18,2030,35,0,0.0,inactive
18,2031,36,0,0.0,inactive
18,2032,37,0,0.0,inactive
18,2033,38,0,0.0,inactive
18,2034,39,0,0.0,inactive
18,2035,40,0,0.0,inactive
18,2036,41,0,0.0,inactive
18,2037,42,0,0.0,inactive
18,2038,43,0,0.0,inactive
18,2039,44,0,0.0,inactive
18,2040,45,0,0.0,inactive
18,2041,46,0,0.0,inactive
18,2042,47,0,0.0,inactive
18,2043,48,2,0.0,retired
18,2044,49,2,0.0,retired
18,2045,50,2,0.0,retired
18,2046,51,2,0.0,retired
18,2047,52,2,0.0,retired
18,2048,53,2,0.0,retired
18,2049,54,2,0.0,retired
18,2050,55,2,0.0,retired
18,2051,56,2,0.0,retired
18,2052,57,2,0.0,retired
18,2053,58,2,0.0,retired
